RWrist:X,RWrist:Y,RWrist:Z,RElbow:X,RElbow:Y,RElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,LElbow:X,LElbow:Y,LElbow:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,RHip:X,RHip:Y,RHip:Z,LHip:X,LHip:Y,LHip:Z,RKnee:X,RKnee:Y,RKnee:Z,LKnee:X,LKnee:Y,LKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LAnkle:X,LAnkle:Y,LAnkle:Z
-0.4807793,0.2257113,1.169731,-0.4041823,0.4610178,1.197519,-0.01738385,-0.006287726,1.175085,0.1338635,0.1836767,1.230279,-0.2195361,0.5218425,1.421153,0.1094163,0.3817929,1.449272,-0.1203551,0.5726002,0.9930717,0.1242808,0.5361897,0.9729283,-0.140304,0.4609815,0.5346946,0.1752206,0.4832063,0.5064895,-0.09068896,0.5767269,0.08330771,0.1614516,0.631041,0.06200812
-0.4789847,0.2209944,1.170051,-0.4044381,0.4569662,1.197775,-0.01293753,-0.006078674,1.174971,0.1365948,0.1851715,1.230398,-0.2198288,0.5200957,1.4208,0.1105062,0.3833692,1.449128,-0.1213217,0.5721459,0.9926608,0.1235389,0.537242,0.9725811,-0.1407265,0.4600641,0.5343733,0.1748856,0.4837382,0.5062464,-0.09106269,0.5769237,0.08327901,0.1620253,0.6314574,0.06169941
-0.4767548,0.2163719,1.17106,-0.4043587,0.4531049,1.197981,-0.007834965,-0.005809386,1.174948,0.1396205,0.1869995,1.230538,-0.2202161,0.5183562,1.42078,0.1117132,0.3854055,1.448854,-0.1228649,0.5716074,0.9923087,0.1222591,0.5385766,0.9722733,-0.1412845,0.4592564,0.5340464,0.1744482,0.4844243,0.506107,-0.09150436,0.5771798,0.08324184,0.1624242,0.6317635,0.0614105
-0.4739131,0.2113374,1.172047,-0.4042248,0.4489557,1.198306,-0.002006292,-0.005250604,1.175392,0.1430877,0.1894785,1.2305,-0.2205903,0.5167829,1.420755,0.1128339,0.3878357,1.448548,-0.1246711,0.5709462,0.9920363,0.1207583,0.5401997,0.9721057,-0.1421771,0.4585005,0.5337615,0.1739093,0.4853304,0.5061319,-0.09170979,0.5772813,0.08325852,0.162423,0.6318218,0.06114122
-0.4705924,0.2066174,1.173477,-0.4039287,0.4452291,1.198554,0.004674005,-0.004175585,1.176054,0.1471291,0.192729,1.23031,-0.2211816,0.5152985,1.421039,0.1138399,0.3907805,1.448194,-0.1269926,0.569627,0.9919202,0.1187959,0.5418849,0.9720058,-0.1432475,0.4578431,0.5334374,0.17326,0.4861639,0.5062847,-0.0917801,0.5773178,0.08323124,0.1621436,0.6316505,0.06095515
-0.4663351,0.2014813,1.175286,-0.4037064,0.4413531,1.198686,0.01206022,-0.002194304,1.176777,0.1517566,0.1969799,1.22991,-0.2220858,0.5137334,1.421354,0.1146504,0.3942435,1.447892,-0.1293684,0.5687456,0.9918916,0.1167564,0.5440804,0.9720824,-0.1445835,0.4574329,0.5332586,0.1723284,0.4870746,0.5066478,-0.0918871,0.5773219,0.0833047,0.1620595,0.6314409,0.06093341
-0.4613754,0.196736,1.177414,-0.4035003,0.4380126,1.198497,0.02033081,0.001166419,1.177685,0.1572506,0.2026846,1.229182,-0.2232934,0.512104,1.421749,0.1152846,0.3983152,1.447753,-0.132001,0.5677549,0.9920174,0.114463,0.5466731,0.9722866,-0.1459798,0.4574182,0.5331092,0.1710496,0.4874489,0.5072514,-0.09211116,0.5773994,0.08331879,0.1621977,0.631213,0.06131206
-0.4557404,0.1916644,1.17927,-0.4034928,0.4344091,1.198075,0.02958294,0.006318086,1.178787,0.1637542,0.2102716,1.227876,-0.2249857,0.5100074,1.422187,0.1156633,0.4031177,1.447656,-0.1346331,0.5663828,0.9922834,0.1121818,0.5496511,0.9727726,-0.1471985,0.4573929,0.5330126,0.1694127,0.4883112,0.5080907,-0.09234639,0.5774186,0.08335296,0.1628166,0.6310806,0.06179282
-0.4470925,0.1857428,1.18247,-0.4040262,0.4305588,1.197264,0.03931148,0.01330042,1.179953,0.1707649,0.2198129,1.225574,-0.2269463,0.5073498,1.4221,0.1157187,0.4082326,1.44755,-0.1372861,0.5648231,0.9926815,0.1098391,0.5530029,0.9735085,-0.147999,0.4576915,0.5329268,0.1673134,0.4898618,0.5090979,-0.09257276,0.5774973,0.08327894,0.1636786,0.6310301,0.06225715
-0.4379131,0.1809566,1.185104,-0.4045013,0.4274882,1.195793,0.05100096,0.02314912,1.181195,0.180099,0.2319801,1.222811,-0.2293259,0.5040742,1.422186,0.1157508,0.4144899,1.447211,-0.1398275,0.563356,0.9931916,0.1075271,0.556722,0.9744864,-0.1483044,0.4582649,0.5329195,0.1651317,0.4925339,0.5102355,-0.09279586,0.5776519,0.08317041,0.1644563,0.6309215,0.06251156
-0.4263275,0.1760282,1.187785,-0.4052178,0.4240699,1.193959,0.06404576,0.03519893,1.182449,0.1903082,0.2466161,1.219452,-0.2317865,0.4998494,1.421961,0.11558,0.4214226,1.446749,-0.1422286,0.5619558,0.9937352,0.1052643,0.5606441,0.9757428,-0.1483045,0.4591656,0.5329059,0.1632465,0.4968671,0.5114823,-0.09303055,0.5779077,0.08295725,0.1651675,0.6307554,0.06239595
-0.4130774,0.1718753,1.189796,-0.4055702,0.4207709,1.191559,0.07837991,0.049241,1.183264,0.2007649,0.2636635,1.215722,-0.2341663,0.4949359,1.421616,0.115264,0.4292656,1.446094,-0.144681,0.5604749,0.9943061,0.1028523,0.5646532,0.9773359,-0.1480607,0.4602981,0.5328741,0.1616617,0.5035034,0.512826,-0.09340707,0.5782239,0.08263502,0.1660223,0.6308725,0.06186429
-0.3982212,0.1679816,1.190549,-0.4057845,0.4168748,1.188708,0.09381125,0.06513392,1.183385,0.2111663,0.2829341,1.21166,-0.2362994,0.4889245,1.420848,0.1147467,0.4359152,1.446406,-0.1470577,0.5585501,0.9947666,0.1003842,0.568992,0.9792214,-0.1477676,0.4610837,0.5327427,0.1605057,0.5122942,0.5143148,-0.09387872,0.5785844,0.08230038,0.167703,0.6315866,0.06118587
-0.3818052,0.1645835,1.190156,-0.4054507,0.4124354,1.185826,0.1103075,0.08270011,1.182679,0.2208292,0.3044274,1.207791,-0.2375217,0.4825654,1.419679,0.114595,0.4459526,1.445469,-0.1493701,0.5566222,0.9950554,0.09777626,0.5739378,0.9810186,-0.1474071,0.4615541,0.5325356,0.1596611,0.5227259,0.515707,-0.09433269,0.5789235,0.08196232,0.1708038,0.6331626,0.06041818
-0.3641921,0.1612899,1.18796,-0.4048854,0.4069142,1.183353,0.1275081,0.1020772,1.18097,0.2301473,0.3277611,1.204221,-0.2381395,0.4758327,1.41841,0.1142601,0.4562247,1.444789,-0.1513433,0.5542485,0.9952701,0.09518928,0.5794995,0.9825319,-0.146977,0.4613155,0.532333,0.1596967,0.5339381,0.516989,-0.09510592,0.5793322,0.0817887,0.1752686,0.6356405,0.05979924
-0.3451721,0.1600318,1.183945,-0.4029934,0.4022142,1.180363,0.1450805,0.122645,1.178562,0.238624,0.352369,1.200588,-0.237972,0.4691849,1.417194,0.1139659,0.4670642,1.443715,-0.153198,0.5513557,0.9951975,0.09230877,0.5855483,0.9835585,-0.1463886,0.4604643,0.5318848,0.1604643,0.5451441,0.5180591,-0.09578989,0.579668,0.08150832,0.180666,0.6399361,0.05956735
-0.3262697,0.1571025,1.178486,-0.4003945,0.3948285,1.177898,0.1635468,0.1443643,1.174866,0.2464331,0.3780993,1.19737,-0.237081,0.4626832,1.415659,0.1133992,0.4781175,1.442531,-0.1544632,0.5483215,0.9949604,0.08958894,0.5918705,0.9839956,-0.1454039,0.4587386,0.5314314,0.1615615,0.5559778,0.5187011,-0.09663923,0.5799441,0.08138698,0.1864889,0.6470886,0.05969591
-0.3063935,0.1549463,1.171769,-0.3962523,0.38716,1.175029,0.1823549,0.1670125,1.170469,0.2531614,0.4045477,1.194386,-0.2354156,0.4564797,1.414052,0.1128601,0.4894291,1.441199,-0.1551828,0.5454959,0.9945506,0.08705995,0.5983002,0.9841413,-0.1441627,0.4564772,0.5309554,0.1625454,0.5662771,0.5191212,-0.09721485,0.5801153,0.08137972,0.1909206,0.6563817,0.06011757
-0.2861176,0.152002,1.164488,-0.3904749,0.3779548,1.172447,0.2011836,0.1906015,1.16545,0.2587458,0.4314193,1.191945,-0.2327202,0.4515381,1.412249,0.1125839,0.5010936,1.440114,-0.1552665,0.5430116,0.9939114,0.08496346,0.6044244,0.9841026,-0.1427213,0.4536456,0.5304217,0.1628529,0.5759652,0.5192471,-0.09763808,0.5801337,0.08144847,0.1921446,0.6677366,0.06063145
-0.2664874,0.1467258,1.159495,-0.3818068,0.3671872,1.169822,0.2197426,0.2149949,1.159961,0.2633043,0.4583357,1.189898,-0.2292912,0.4475786,1.410825,0.1123785,0.5132968,1.438909,-0.1548293,0.540938,0.9932374,0.08334278,0.609956,0.9838145,-0.1413032,0.4508782,0.5299097,0.1629063,0.5857403,0.5190022,-0.0979479,0.580116,0.08154978,0.1896164,0.681338,0.0610109
-0.244206,0.1501146,1.148465,-0.3744839,0.3615109,1.167113,0.2381868,0.2400538,1.154291,0.2668399,0.4850957,1.188086,-0.2247048,0.4442049,1.40905,0.1123962,0.5257366,1.437688,-0.1539493,0.5391422,0.9926662,0.08212962,0.6150279,0.9833758,-0.1396492,0.4483525,0.5295042,0.1639829,0.5956747,0.5187331,-0.0981767,0.5799421,0.08165046,0.1836093,0.6962237,0.06144439
-0.2225409,0.1502199,1.140586,-0.3646308,0.3532893,1.164706,0.2559145,0.2661066,1.14859,0.2695577,0.511813,1.18668,-0.2200391,0.439784,1.408463,0.1123246,0.5374954,1.436528,-0.1527652,0.5371817,0.9921095,0.08101806,0.6198604,0.9827364,-0.1375481,0.4461797,0.5290185,0.1656696,0.6063981,0.5183872,-0.09863421,0.5799655,0.08158599,0.1750063,0.7108128,0.06163922
-0.2005948,0.1517648,1.133197,-0.353454,0.3461727,1.162319,0.273079,0.2927927,1.142979,0.2714247,0.5381407,1.185526,-0.2142757,0.4379268,1.407302,0.1126561,0.5496898,1.435456,-0.1508112,0.5355138,0.9917164,0.08027815,0.6254103,0.9819956,-0.1348421,0.4439429,0.5287627,0.1675866,0.618416,0.517996,-0.0990773,0.5799341,0.08173252,0.1661379,0.7267126,0.06205957
-0.1784939,0.1548724,1.12627,-0.3414469,0.3400888,1.160176,0.2893766,0.320129,1.137523,0.272494,0.5640877,1.18451,-0.2077413,0.4363748,1.406464,0.1131234,0.5619872,1.434314,-0.1486082,0.5332989,0.9914952,0.07912032,0.6313552,0.9813529,-0.1316934,0.4423425,0.528454,0.1698517,0.6298536,0.5179601,-0.09956367,0.5801041,0.08168986,0.1553967,0.7401539,0.06273131
-0.1562466,0.1588334,1.120654,-0.3282184,0.3350225,1.157957,0.3049244,0.3479058,1.13227,0.2728913,0.5894367,1.183702,-0.2003388,0.4357017,1.405578,0.1143116,0.5739636,1.43354,-0.1458525,0.530856,0.9916918,0.07815403,0.6370301,0.9804521,-0.1281609,0.4409773,0.5284693,0.1716542,0.6418942,0.5176333,-0.1001614,0.5803322,0.0819215,0.1447459,0.754005,0.0634136
-0.1339234,0.1640582,1.116169,-0.3146068,0.3307079,1.156042,0.3194121,0.3757977,1.127333,0.2727448,0.6139926,1.182956,-0.1925565,0.4357898,1.404773,0.1152972,0.5868905,1.432519,-0.1421081,0.5289224,0.9915479,0.07752302,0.6437717,0.9793,-0.1243368,0.4397128,0.5281991,0.1735898,0.6537949,0.5170901,-0.1006442,0.5805394,0.08186375,0.1333057,0.7664238,0.06398947
-0.1119416,0.1706905,1.112461,-0.300198,0.3283178,1.153954,0.333195,0.403774,1.12299,0.2722557,0.6378111,1.182334,-0.1838074,0.43638,1.404117,0.1168093,0.5997966,1.431727,-0.1382746,0.5276123,0.9916455,0.07709251,0.6501179,0.9779506,-0.1202801,0.4389453,0.528201,0.1748818,0.6662717,0.5162758,-0.1010762,0.580556,0.08189813,0.1218823,0.7774349,0.06412302
-0.08992028,0.1780064,1.109406,-0.2853429,0.3262975,1.152163,0.3461002,0.4315845,1.118943,0.2716573,0.6607789,1.181688,-0.1743348,0.4375697,1.403363,0.1187426,0.6128693,1.430942,-0.1335315,0.5265902,0.9919074,0.07709277,0.656886,0.9764606,-0.1160704,0.4389128,0.5282544,0.176039,0.6788888,0.5152743,-0.1016143,0.580726,0.08183668,0.1104522,0.7864701,0.06390639
-0.06785356,0.1860938,1.10688,-0.2700369,0.324724,1.150607,0.3583619,0.4591718,1.115378,0.271041,0.6829453,1.181022,-0.1642552,0.4387178,1.40284,0.1208827,0.6258669,1.430021,-0.1280792,0.5261676,0.9923016,0.07741945,0.6641766,0.9749224,-0.1116176,0.4396957,0.5283858,0.1777313,0.6914486,0.5143129,-0.1023189,0.5810188,0.08167549,0.09922065,0.7920249,0.06339292
-0.04618905,0.1945096,1.104504,-0.2541923,0.3238261,1.149451,0.3700282,0.4864066,1.112119,0.2707014,0.7043762,1.180178,-0.1530465,0.4414774,1.401907,0.1237945,0.6395336,1.429215,-0.1217242,0.5262328,0.9927964,0.07802342,0.6721674,0.9732455,-0.1071741,0.4410018,0.5285872,0.1785075,0.7042991,0.5129871,-0.1031192,0.581332,0.0814857,0.08901971,0.7957383,0.06216659
-0.02455473,0.2031907,1.102225,-0.2377509,0.3232252,1.148567,0.3808504,0.5129405,1.109195,0.2705757,0.7249964,1.179055,-0.1407834,0.4444423,1.400975,0.1271215,0.6534067,1.428257,-0.1145384,0.5270242,0.9931592,0.07899481,0.6808659,0.9718088,-0.1024815,0.4423047,0.5287849,0.1790297,0.7167679,0.5117312,-0.1039102,0.5815345,0.08132342,0.08014846,0.7967247,0.06069046
-0.003089867,0.2126048,1.100174,-0.2204681,0.3243412,1.147819,0.3913121,0.5391195,1.106633,0.2704477,0.7448651,1.177831,-0.1290457,0.4460934,1.402032,0.1305519,0.6660086,1.426862,-0.1062424,0.5283489,0.9935156,0.08021428,0.6904653,0.9704864,-0.09737366,0.4439509,0.5290109,0.1782884,0.7286462,0.5101702,-0.1042276,0.5815744,0.08110292,0.07279382,0.7965356,0.05865027
0.01827978,0.221763,1.097749,-0.2032622,0.3240531,1.147392,0.4011821,0.5640647,1.104515,0.271128,0.7638675,1.176441,-0.1144098,0.4490952,1.400918,0.1348622,0.6803611,1.425969,-0.09728511,0.5315068,0.9934532,0.08245727,0.7008614,0.9691648,-0.09140305,0.4456618,0.5291663,0.176474,0.7395543,0.5080455,-0.104467,0.5815845,0.08087724,0.06694215,0.7960314,0.05591558
0.03947554,0.2313682,1.095568,-0.18539,0.3252219,1.146904,0.4107459,0.5881713,1.10268,0.2720842,0.7821596,1.174444,-0.09985732,0.452904,1.400257,0.1398984,0.694181,1.424629,-0.08828834,0.5358159,0.9932163,0.08508548,0.7115123,0.9677117,-0.0849791,0.4476557,0.5293379,0.1739177,0.7493438,0.5054943,-0.1043516,0.5815939,0.08067995,0.06326205,0.7964753,0.05256795
0.06035284,0.2408362,1.093601,-0.1673485,0.326528,1.14668,0.4201412,0.6116819,1.100782,0.2737812,0.8000692,1.17218,-0.0844414,0.4572399,1.399359,0.1451309,0.7080089,1.422739,-0.07926386,0.5418844,0.9921685,0.08827577,0.7231758,0.9668294,-0.07776845,0.4491346,0.5291766,0.1717257,0.7582772,0.5033952,-0.1039506,0.5818152,0.08049067,0.06416664,0.7986424,0.04907148
0.08124468,0.2500548,1.091865,-0.1486475,0.3285404,1.146619,0.4291426,0.6338885,1.098899,0.2761405,0.817117,1.169795,-0.06871412,0.4622587,1.398682,0.1509722,0.7217595,1.420884,-0.07004723,0.5491553,0.9908412,0.09162264,0.735873,0.9668088,-0.07007845,0.4505587,0.5290566,0.1720592,0.7662444,0.5025085,-0.1033453,0.5820642,0.08049403,0.06831421,0.8034818,0.0470321
0.1015252,0.2591222,1.090561,-0.1301111,0.3311729,1.146791,0.4376275,0.65554,1.097197,0.2792195,0.8341758,1.167942,-0.05305793,0.4674231,1.398395,0.1569608,0.7350283,1.418996,-0.06165351,0.5558746,0.9894071,0.09438892,0.7474857,0.9667329,-0.06234402,0.4512565,0.5289499,0.1768756,0.7723957,0.5024671,-0.1022237,0.5823167,0.0807963,0.07021956,0.8067919,0.04743993
0.1217035,0.2684592,1.089692,-0.1117466,0.333633,1.146805,0.4461835,0.6760738,1.095836,0.28233,0.8499517,1.166029,-0.03744268,0.4722335,1.397952,0.1630516,0.7475566,1.417214,-0.05337036,0.5631443,0.9876256,0.09739257,0.759124,0.9666324,-0.05423155,0.4515702,0.5288045,0.184259,0.7783402,0.5028951,-0.1009849,0.5827966,0.08136461,0.07094143,0.8084258,0.04917461
0.1413104,0.2768874,1.089059,-0.09381971,0.3354522,1.146439,0.4545048,0.6958141,1.09477,0.2857794,0.8652175,1.164361,-0.02230649,0.4767432,1.396896,0.1684852,0.7591308,1.414947,-0.04545026,0.5702994,0.9858745,0.1005875,0.7699409,0.9660135,-0.04572795,0.4522465,0.5286768,0.192056,0.7856462,0.5030295,-0.09953487,0.5835065,0.08204009,0.0720268,0.8089556,0.0506381
0.1602068,0.2829747,1.088441,-0.07603252,0.3368834,1.145828,0.4624714,0.7144413,1.093892,0.2892489,0.8794564,1.162976,-0.00766507,0.4810451,1.395526,0.1736464,0.7698049,1.412813,-0.03848578,0.5765805,0.9844418,0.1035402,0.7791278,0.9649122,-0.03675537,0.4536708,0.5285289,0.1992552,0.7938732,0.5027558,-0.09836695,0.5848266,0.08287114,0.07315153,0.8082935,0.05164802
0.1798177,0.2889863,1.088496,-0.05749198,0.3389151,1.145062,0.4700122,0.7318998,1.093426,0.2925163,0.8925558,1.161935,0.006219459,0.4848412,1.394966,0.1792886,0.7793613,1.411278,-0.03201244,0.5826096,0.9832512,0.1058532,0.7880347,0.9639688,-0.02613858,0.4551967,0.5286109,0.2047073,0.8018332,0.5024444,-0.09862171,0.5855603,0.08435847,0.07402819,0.8070518,0.05243988
0.1991649,0.2941254,1.088904,-0.03921304,0.3394836,1.144824,0.4771126,0.7479784,1.093164,0.2957372,0.9043919,1.161328,0.01943025,0.4883151,1.394256,0.1845034,0.787933,1.410065,-0.02644484,0.5880467,0.9825673,0.1074572,0.7960676,0.9631827,-0.01387943,0.4579184,0.5288327,0.2082616,0.8083548,0.5020376,-0.09758477,0.5849882,0.08559981,0.0745704,0.8060559,0.05289431
0.2178605,0.2989235,1.089884,-0.02154408,0.3398805,1.144806,0.4838711,0.7626314,1.093169,0.2988582,0.9148754,1.160997,0.03221846,0.4907048,1.39414,0.1897246,0.7952758,1.409173,-0.02202238,0.5932983,0.9820021,0.1082321,0.803644,0.9628539,0.001622182,0.4605864,0.5294595,0.2096259,0.8128788,0.5017668,-0.09646956,0.5826706,0.08777843,0.07483082,0.8053674,0.05301054
0.2358547,0.3032281,1.091175,-0.004467988,0.3394284,1.145425,0.4902571,0.7756906,1.093281,0.3018741,0.9238964,1.160775,0.04420009,0.4931705,1.394022,0.1952143,0.8017017,1.408763,-0.01785606,0.5987516,0.9821061,0.1089112,0.8112187,0.9629759,0.0174799,0.4645287,0.5307726,0.2094509,0.8159791,0.5016339,-0.09195478,0.5797894,0.08992372,0.07483832,0.8048161,0.05289882
0.2532012,0.3072639,1.093038,0.01203874,0.3396487,1.145957,0.4963656,0.787203,1.093264,0.3050475,0.9315314,1.160905,0.05677272,0.4947551,1.394445,0.2004884,0.8069849,1.408617,-0.01369894,0.5974074,0.9848825,0.1060509,0.8136029,0.9625735,0.03280481,0.4677289,0.533233,0.208602,0.8184497,0.5016754,-0.08341078,0.5767511,0.09253261,0.07483768,0.8048347,0.05275441
0.2702433,0.3108115,1.095172,0.02842145,0.34004,1.146906,0.5022963,0.7970382,1.093003,0.3084663,0.9379619,1.160672,0.06732433,0.4973479,1.394991,0.2061992,0.8117577,1.408502,-0.009369912,0.5986946,0.9873082,0.1044003,0.8179017,0.9631677,0.04678189,0.4715486,0.5360354,0.2064547,0.8213133,0.5021465,-0.07073479,0.5741594,0.0941422,0.07479914,0.8044513,0.05271264
0.2859173,0.314103,1.097177,0.04339029,0.3379114,1.148385,0.5082501,0.8053887,1.092447,0.3121876,0.9430444,1.160411,0.07802796,0.4992136,1.394531,0.2117888,0.8154543,1.408295,-0.005468062,0.598939,0.989916,0.1022306,0.8209673,0.963788,0.06007064,0.4749045,0.5390429,0.2036522,0.82394,0.5026242,-0.05527157,0.5712167,0.09516366,0.07470402,0.8038405,0.05253891
0.3013875,0.3171365,1.099032,0.05827885,0.3360003,1.149538,0.5143065,0.81227,1.091686,0.3163172,0.9469861,1.159953,0.08861378,0.5003866,1.394206,0.2176272,0.8184997,1.408061,-0.001713625,0.5974842,0.9925429,0.09926796,0.8223921,0.9643051,0.07235011,0.478053,0.5417469,0.2000477,0.8260655,0.5030056,-0.03616307,0.5694436,0.09511346,0.07469742,0.8027961,0.05205752
0.3171217,0.317977,1.101077,0.07358525,0.3358478,1.149853,0.5204667,0.8178845,1.090608,0.3208146,0.9501318,1.15886,0.0991341,0.5007927,1.394692,0.2230903,0.8211989,1.407118,0.001688054,0.5963666,0.9944779,0.09612428,0.8239377,0.9649581,0.08376292,0.4812474,0.5439475,0.1965802,0.8280972,0.5035921,-0.01592036,0.5680492,0.09435054,0.07460839,0.8026227,0.05183743
0.3323057,0.3198816,1.101339,0.08847544,0.3339066,1.149904,0.5267973,0.8225033,1.089177,0.3255572,0.9523879,1.157303,0.1094753,0.5008181,1.393841,0.2282271,0.8230948,1.405528,0.005333168,0.5941204,0.995902,0.09240115,0.82446,0.9652259,0.09418429,0.4846003,0.5452611,0.1928996,0.8295103,0.5038781,0.005236254,0.5676866,0.09271985,0.07452606,0.8022014,0.05127425
0.3479709,0.3226976,1.101397,0.1037432,0.3316011,1.149168,0.5326382,0.8253039,1.087299,0.3304192,0.9538167,1.155126,0.1198047,0.5001716,1.392338,0.2330114,0.824325,1.403218,0.008703026,0.5918935,0.9963064,0.08881928,0.8247128,0.9654076,0.1040528,0.4881819,0.5456195,0.1896075,0.8308234,0.5041358,0.02578951,0.5675323,0.09044144,0.07435241,0.8020663,0.05081729
0.3634906,0.3247136,1.100277,0.1190435,0.328989,1.147561,0.5386981,0.8283166,1.084921,0.3349649,0.9546523,1.152305,0.1301068,0.4989426,1.390047,0.2375736,0.8246543,1.400138,0.01187458,0.5892075,0.9960325,0.08533252,0.8242328,0.9652874,0.1130838,0.4919066,0.5451939,0.1870337,0.8318899,0.5042391,0.0447325,0.5673571,0.0877618,0.07429548,0.801785,0.05037561
0.3791806,0.3261329,1.097714,0.1346936,0.326548,1.144984,0.5444636,0.8306178,1.081796,0.3392174,0.954674,1.148823,0.1400909,0.4969784,1.387326,0.2418339,0.8242433,1.396432,0.01514028,0.586166,0.9952412,0.082036,0.8232003,0.9649448,0.1214323,0.495879,0.5441131,0.1854571,0.8328502,0.5043167,0.06172321,0.5670112,0.08478341,0.07441463,0.8012998,0.05013337
0.3945876,0.3276604,1.093828,0.1502508,0.3232454,1.141666,0.5498123,0.8325285,1.077957,0.3430028,0.9539792,1.144951,0.1493988,0.4945177,1.383474,0.2456402,0.8227432,1.392142,0.01843113,0.5826399,0.9940944,0.07870574,0.8214944,0.9641996,0.129089,0.4995329,0.5426363,0.1848489,0.8337119,0.5042521,0.07540183,0.56629,0.08190875,0.0745765,0.8006828,0.04998633
0.409814,0.3286529,1.089434,0.1656517,0.3201489,1.13761,0.5546015,0.8340164,1.07351,0.3462702,0.9526953,1.140756,0.1589042,0.4914568,1.379299,0.2489002,0.8206579,1.387517,0.02199059,0.5786237,0.9927518,0.07527369,0.8191626,0.9630842,0.1362878,0.5028347,0.5409128,0.1853908,0.8346612,0.504171,0.08368047,0.5660138,0.07955654,0.07490791,0.8000109,0.05007712
0.4249919,0.3299274,1.083912,0.1811335,0.3172461,1.132704,0.558766,0.8352379,1.068582,0.3489468,0.9508406,1.136556,0.1686453,0.4878141,1.374688,0.2516658,0.8181756,1.383015,0.02570166,0.574352,0.9911841,0.07193361,0.8163604,0.9616418,0.1436646,0.5052588,0.5392138,0.1870943,0.8360602,0.5041298,0.08298944,0.5657242,0.0784848,0.07526283,0.7994156,0.05052293
0.4397613,0.3313795,1.077713,0.1963787,0.3141312,1.127471,0.5623697,0.8361615,1.063095,0.350859,0.9480448,1.132044,0.1781669,0.4838246,1.369707,0.2543483,0.8153677,1.378799,0.02968172,0.5694814,0.9892586,0.06836633,0.8128288,0.9598694,0.1505187,0.5068702,0.5371031,0.1898085,0.8384112,0.5042768,0.08075854,0.5651757,0.07738285,0.07544095,0.79875,0.05155678
0.454038,0.3328474,1.070776,0.2111865,0.3114597,1.121512,0.5652031,0.8369386,1.057012,0.3522295,0.9451196,1.127352,0.1874606,0.4796098,1.364346,0.2573767,0.8123069,1.374677,0.03330959,0.5645955,0.9873791,0.06447265,0.8089588,0.9574848,0.1548592,0.5077138,0.534658,0.1943302,0.8423378,0.5047264,0.07985722,0.5612244,0.07517999,0.07580913,0.7976635,0.05354429
0.4679603,0.3346207,1.063322,0.2257008,0.3089504,1.114895,0.5674856,0.83753,1.050309,0.3533847,0.9422219,1.122483,0.1969197,0.475432,1.358332,0.2605965,0.8093489,1.370557,0.03566542,0.5590824,0.9859447,0.05942661,0.8040599,0.9543273,0.1589889,0.5062707,0.5332102,0.2005625,0.847408,0.5058087,0.07947101,0.5580258,0.07429077,0.07708526,0.7971595,0.05654623
0.4811893,0.3361751,1.055114,0.2395845,0.3066902,1.107709,0.5696632,0.8379817,1.042913,0.3546523,0.939226,1.117267,0.2063097,0.4713973,1.351779,0.264201,0.8065461,1.366306,0.03646979,0.5544773,0.9841297,0.05420963,0.799775,0.9510762,0.1645436,0.5017341,0.532708,0.2072619,0.8536765,0.5076386,0.07966609,0.5557051,0.07500542,0.07924883,0.7960507,0.06053657
0.4935538,0.3372278,1.046509,0.2525412,0.3050781,1.100247,0.5721204,0.8384418,1.034583,0.3567243,0.937245,1.111075,0.2151438,0.4687352,1.344427,0.2663498,0.8045644,1.360142,0.03594971,0.5506615,0.9816433,0.04920651,0.7962108,0.9483566,0.1697518,0.4943743,0.532316,0.212942,0.8592653,0.5099708,0.08107655,0.5552734,0.07620557,0.08056913,0.794673,0.06509602
